time,artifact_role,L2_3100.out_omega_axle,L2_3100.out_omega_gearbox,L2_3100.out_omega_shaft,L2_3100.out_omega_wheel,L2_3500.out_T_shaft,L2_3500.out_omega_shaft,L2_3600.out_motor_speed,L2_4100.out_U_ac_rms,L2_4100.out_f_ac,L2_4100.out_pantograph_state,L2_4200.out_I_ac_rms,L2_4200.out_U_ac_rms,L2_4200.out_f_ac,L2_4200.out_hv_breaker_command,L2_4200.out_hv_breaker_state,L2_4200.out_hv_system_fault,L2_4200.out_line_current,L2_4200.out_line_voltage,L2_4200.out_pantograph_command,L2_4500.out_I_ac_rms,L2_4500.out_U_sec_rms,L2_4500.out_f_sec,L2_4500.out_hv_system_fault,L2_5100.out_I_sec_rms,L2_5100.out_U_motor_ll_rms,L2_5100.out_brake_resistor_dissipated_power,L2_5100.out_dc_link_current,L2_5100.out_dc_link_voltage,L2_5100.out_f_motor_e,L2_5100.out_grid_acceptable_regenerative_power,L2_5100.out_grid_returned_power,L2_5100.out_regenerative_power_actual,L2_5100.out_traction_converter_fault,L2_5300.out_I_motor_rms,L2_5300.out_T_shaft,L2_5300.out_motor_phase_voltage,L2_5300.out_motor_speed,L2_5300.out_motor_torque_actual,L2_5300.out_omega_motor,L2_7100.out_main_reservoir_pressure,L2_7200.out_T_brake,L2_7200.out_brake_availability,L2_7200.out_brake_cylinder_pressure,L2_7200.out_dynamic_brake_force_request,L2_8100.out_achieved_dynamic_brake_force,L2_8100.out_available_dynamic_brake_force,L2_8100.out_brake_cylinder_pressure,L2_8100.out_brake_safety_loop_state,L2_8100.out_dcdc_enable_command,L2_8100.out_dynamic_brake_availability,L2_8100.out_emergency_brake_request,L2_8100.out_ess_contactor_command,L2_8100.out_ess_fault_reset_command,L2_8100.out_ess_power_request,L2_8100.out_ess_precharge_command,L2_8100.out_hv_safety_loop_state,L2_8100.out_main_reservoir_pressure,L2_8100.out_motor_torque_request,L2_8100.out_safety_brake_request,L2_8100.out_sanding_request,L2_8100.out_service_brake_request,L2_D100.out_emergency_brake_request,L2_D100.out_service_brake_request,L2_D100.out_traction_command,L2_D100.out_train_direction_command,L2_E100.out_external_safety_system_state,L2_E100.out_safety_brake_request,L2_X100.out_dcdc_actual_power,L2_X100.out_ess_absorbed_power,L2_X100.out_ess_availability,L2_X100.out_ess_available_charge_power,L2_X100.out_ess_available_discharge_power,L2_X100.out_ess_fault,L2_X100.out_super_cap_soc
30.75,diagnostic,22.914780516349296,22.914780516349296,22.914780516349296,22.914780516349296,-22716.320527960306,142.75124830772265,145.64391641830696,24999.9158423422,50.0,1,0.21039414445601415,24999.915842342183,50.0,1,1,0,0.21039414445601415,24999.915842342183,1,0.21039414441741278,1499.9949505405295,50.0,0,3.401372000840678,250.0,0.0,-275.51727147606806,1799.9939406407284,1.5663902946919033,0.0,0.0,495929.4191987891,0,1187.0597687485647,-3895.2206402494185,144.33756729740645,143.4344036844821,-3895.2206402494185,143.4344036844821,900000.0,14668.495156276804,1,201006.2661302407,55061.997570316315,49383.30549556587,55287.57786358164,201233.4254070513,1,1,1,0,1,0,485488.2036426536,0,1,900000.0,-4239.384785847635,0,1,1.0,0,1.0,0.0,1,1,0,471557.9151970893,452695.5985892057,1,600000.0,400000.0,0,0.35384587187682565
30.8,diagnostic,22.805604720349432,22.805604720349432,22.805604720349432,22.805604720349432,-23184.35325076454,142.07163920136563,144.99928134908342,24999.915842342216,50.0,1,0.21039414441741278,24999.9158423422,50.0,1,1,0,0.21039414441741278,24999.9158423422,1,0.2103941443818976,1499.994950540531,50.0,0,3.4013720003128447,250.0,0.0,-279.8518968560607,1799.9939406413655,1.0129786338483635,0.0,0.0,503731.7186179017,0,1200.78781420188,-3959.124564056206,144.33756729740645,142.75124830772265,-3959.124564056206,142.75124830772265,900000.0,14083.6794720397,1,199872.13499060855,55287.57786358164,50400.76793644464,55525.535982652465,201006.2661302407,1,1,1,0,1,0,495929.4191987891,0,1,900000.0,-4255.463521899446,0,1,1.0,0,1.0,0.0,1,1,0,485488.2036426536,466068.6754969474,1,600000.0,400000.0,0,0.35453743641225133
30.85,diagnostic,22.696764379066465,22.696764379066465,22.696764379066465,22.696764379066465,-23564.70940526254,141.39474926616649,144.3434078105201,24999.915842342234,50.0,1,0.2103941443818976,24999.915842342216,50.0,1,1,0,0.2103941443818976,24999.915842342216,1,0.2103941443492481,1499.994950540532,50.0,0,3.4013719998276444,250.0,0.0,-283.0883131354004,1799.9939406419517,0.4308949363835723,0.0,0.0,509557.2483102722,0,1211.0542156901229,-4012.0746325570003,144.33756729740645,142.07163920136563,-4012.0746325570003,142.07163920136563,900000.0,13615.646749235468,1,198124.04909583912,55525.535982652465,51227.629141875084,55772.39036288679,199872.13499060855,1,1,1,0,1,0,503731.7186179017,0,1,900000.0,-4272.897482736485,0,1,1.0,0,1.0,0.0,1,1,0,495929.4191987891,476092.24243083753,1,600000.0,400000.0,0,0.3552444154088846
30.9,diagnostic,22.58817855804609,22.58817855804609,22.58817855804609,22.58817855804609,-23879.868212979265,140.7199391502121,143.68060931553833,24999.91584234225,50.0,1,0.2103941443492481,24999.915842342234,50.0,1,1,0,0.2103941443492481,24999.915842342234,1,0.21039414431923573,1499.994950540533,50.0,0,3.401371999381382,250.0,0.0,-285.5086393952121,1799.9939406424905,-0.17106461404589995,0.0,0.0,513913.8209124637,0,1218.753528701001,-4056.9103685159716,144.33756729740645,141.39474926616649,-4056.9103685159716,141.39474926616649,900000.0,13235.290594737462,1,195974.1265034363,55772.39036288679,51912.75698473753,56025.81125391535,198124.04909583912,1,1,1,0,1,0,509557.2483102722,0,1,900000.0,-4291.288063175426,0,1,1.0,0,1.0,0.0,1,1,0,503731.7186179017,483582.4498731856,1,600000.0,400000.0,0,0.35596291753556447
30.95,diagnostic,22.479784739455585,22.479784739455585,22.479784739455585,22.479784739455585,-24146.730513407063,140.04670705988576,143.0136995808244,24999.91584234226,50.0,1,0.21039414431923573,24999.91584234225,50.0,1,1,0,0.21039414431923573,24999.91584234225,1,0.21039414429163186,1499.994950540534,50.0,0,3.401371998970889,250.0,0.0,-287.32376901817884,1799.9939406429862,-0.7869509297128575,0.0,0.0,517181.0432354269,0,1224.5393310726638,-4095.716699263091,144.33756729740645,140.7199391502121,-4095.716699263091,140.7199391502121,900000.0,12920.131787020739,1,193573.67245195748,56025.81125391535,52492.89242045014,56284.258260481685,195974.1265034363,1,1,1,0,1,0,513913.8209124637,0,1,900000.0,-4310.366190680095,0,1,1.0,0,1.0,0.0,1,1,0,509557.2483102722,489174.95837786124,1,600000.0,400000.0,0,0.3566900242431943
31.0,diagnostic,22.37153590691637,22.37153590691637,22.37153590691637,22.37153590691637,-24377.705794013917,139.37466538462462,142.3444848750959,24999.915842342274,50.0,1,0.21039414429163186,24999.91584234226,50.0,1,1,0,0.21039414429163186,24999.91584234226,1,0.21039414426624053,1499.9949505405348,50.0,0,3.401371998593393,250.0,0.0,-288.6877843871462,1799.993940643442,-1.4127868562510835,0.0,0.0,519636.2626346437,0,1228.8912213025242,-4130.031355401678,144.33756729740645,140.04670705988576,-4130.031355401678,140.04670705988576,900000.0,12653.269486592937,1,191029.23099537662,56284.258260481685,52995.01259568243,56546.72626078577,193573.67245195748,1,1,1,0,1,0,517181.0432354269,0,1,900000.0,-4329.951810618458,0,1,1.0,0,1.0,0.0,1,1,0,513913.8209124637,493357.2680759651,1,600000.0,400000.0,0,0.35742356447698326
31.05,diagnostic,22.26339752444871,22.26339752444871,22.26339752444871,22.26339752444871,-24581.94662735079,138.7035226228815,141.67409807972126,24999.915842342285,50.0,1,0.21039414426624053,24999.915842342274,50.0,1,1,0,0.21039414426624053,24999.915842342274,1,0.2103941442428903,1499.9949505405355,50.0,0,3.4013719982463884,250.0,0.0,-289.71375188071084,1799.9939406438612,-2.0459463239926174,0.0,0.0,521482.99790647853,0,1232.1628948616594,-4160.994074645135,144.33756729740645,139.37466538462462,-4160.994074645135,139.37466538462462,900000.0,12422.294205986083,1,188415.0150669827,56546.72626078577,53439.014407284325,56812.57358748569,191029.23099537662,1,1,1,0,1,0,519636.2626346437,0,1,900000.0,-4349.925873625937,0,1,1.0,0,1.0,0.0,1,1,0,517181.0432354269,496493.80150600977,1,600000.0,400000.0,0,0.3581619277927019
31.1,diagnostic,22.15534410630148,22.15534410630148,22.15534410630148,22.15534410630148,-24766.23673228784,138.033064651582,141.0032284658528,24999.915842342292,50.0,1,0.2103941442428903,24999.915842342285,50.0,1,1,0,0.2103941442428903,24999.915842342285,1,0.21039414422142608,1499.9949505405364,50.0,0,3.4013719979269696,250.0,0.0,-290.4850559678739,1799.9939406442468,-2.6847196738642602,0.0,0.0,522871.340589878,0,1234.6166057057928,-4189.454053166782,144.33756729740645,138.7035226228815,-4189.454053166782,138.7035226228815,900000.0,12218.05337264921,1,185781.9051817298,56812.57358748569,53839.645070190956,57081.40465583574,188415.0150669827,1,1,1,0,1,0,521482.99790647853,0,1,900000.0,-4370.210698918256,0,1,1.0,0,1.0,0.0,1,1,0,519636.2626346437,498850.81212925795,1,600000.0,400000.0,0,0.358903914565123
31.15,diagnostic,22.04735674926332,22.04735674926332,22.04735674926332,22.04735674926332,-24935.630524448683,137.3631334590692,140.33227915988917,24999.915842342303,50.0,1,0.21039414422142608,24999.915842342292,50.0,1,1,0,0.21039414422142608,24999.915842342292,1,0.21039414420166822,1499.994950540537,50.0,0,3.4013719976334205,250.0,0.0,-291.0635235834699,1799.9939406446013,-3.328009759522341,0.0,0.0,523912.57879291277,0,1236.4478768475524,-4216.047463244056,144.33756729740645,138.033064651582,-4216.047463244056,138.033064651582,900000.0,12033.76326771216,1,183163.9729650097,57081.40465583574,54207.89244445365,57352.98836577755,185781.9051817298,1,1,1,0,1,0,522871.340589878,0,1,900000.0,-4390.756695269392,0,1,1.0,0,1.0,0.0,1,1,0,521482.99790647853,500623.6779902194,1,600000.0,400000.0,0,0.35964862645709345
31.2,diagnostic,21.939421355515336,21.939421355515336,21.939421355515336,21.939421355515336,-25093.914501228624,136.69361184543257,139.6614732029773,24999.91584234231,50.0,1,0.21039414420166822,24999.915842342303,50.0,1,1,0,0.21039414420166822,24999.915842342303,1,0.21039414418351052,1499.9949505405375,50.0,0,3.4013719973636296,250.0,0.0,-291.4952496987908,1799.9939406449273,-3.9751295483285243,0.0,0.0,524689.6831846036,0,1237.8032178229612,-4241.253459251921,144.33756729740645,137.3631334590692,-4241.253459251921,137.3631334590692,900000.0,11864.36947555132,1,180583.21709825934,57352.98836577755,54551.988046149185,57627.20145466437,183163.9729650097,1,1,1,0,1,0,523912.57879291277,0,1,900000.0,-4411.533289933542,0,1,1.0,0,1.0,0.0,1,1,0,522871.340589878,501956.4869662828,1,600000.0,400000.0,0,0.3603953871804101
31.25,diagnostic,21.831527350555643,21.831527350555643,21.831527350555643,21.831527350555643,-25243.940589467435,136.0244124041951,138.9909224624307,24999.915842342318,50.0,1,0.21039414418351052,24999.91584234231,50.0,1,1,0,0.21039414418351052,24999.91584234231,1,0.21039414416682245,1499.9949505405382,50.0,0,3.401371997115222,250.0,0.0,-291.8147742524672,1799.9939406452268,-4.6256679049297205,0.0,0.0,525264.8254451957,0,1238.7929536178528,-4265.434880632285,144.33756729740645,136.69361184543257,-4265.434880632285,136.69361184543257,900000.0,11706.085498771376,1,178053.00617073613,57627.20145466437,54878.131716233554,57903.9898138976,180583.21709825934,1,1,1,0,1,0,524689.6831846036,0,1,900000.0,-4432.52262235512,0,1,1.0,0,1.0,0.0,1,1,0,523912.57879291277,502956.0756411962,1,600000.0,400000.0,0,0.361143684973228
31.3,diagnostic,21.723666756903864,21.723666756903864,21.723666756903864,21.723666756903864,-25387.868409523362,135.355469573445,138.3206719741916,24999.915842342325,50.0,1,0.21039414416682245,24999.915842342318,50.0,1,1,0,0.21039414416682245,24999.915842342318,1,0.21039414415145705,1499.9949505405386,50.0,0,3.401371996887273,250.0,0.0,-292.04810659749734,1799.9939406455023,-5.2793965285904285,0.0,0.0,525684.822252487,0,1239.5005709554075,-4288.8680128935175,144.33756729740645,136.0244124041951,-4288.8680128935175,136.0244124041951,900000.0,11556.059410532565,1,175580.58479282778,57903.9898138976,55191.01828157252,58183.34304475919,178053.00617073613,1,1,1,0,1,0,525264.8254451957,0,1,900000.0,-4453.7151661870985,0,1,1.0,0,1.0,0.0,1,1,0,524689.6831846036,503702.0958572194,1,600000.0,400000.0,0,0.36189313064857875
31.35,diagnostic,21.615833520902743,21.615833520902743,21.615833520902743,21.615833520902743,-25527.342412742215,134.68673389280397,137.65072813354334,24999.915842342332,50.0,1,0.21039414415145705,24999.915842342325,50.0,1,1,0,0.21039414415145705,24999.915842342325,1,0.21039414413735708,1499.994950540539,50.0,0,3.4013719966772755,250.0,0.0,-292.21492890866233,1799.9939406457559,-5.936205536307365,0.0,0.0,525985.1014018225,0,1239.9895511358275,-4311.764419333526,144.33756729740645,135.355469573445,-4311.764419333526,135.355469573445,900000.0,11412.131590476642,1,173168.89845639604,58183.34304475919,55494.22263639612,58465.27786712911,175580.58479282778,1,1,1,0,1,0,525684.822252487,0,1,900000.0,-4475.1067396493445,0,1,1.0,0,1.0,0.0,1,1,0,525264.8254451957,504254.2324273878,1,600000.0,400000.0,0,0.36264342680746336
31.4,diagnostic,21.508023020490192,21.508023020490192,21.508023020490192,21.508023020490192,-25663.62182387315,134.01816782959702,136.98107634194054,24999.91584234234,50.0,1,0.21039414413735708,24999.915842342332,50.0,1,1,0,0.21039414413735708,24999.915842342332,1,0.21039414412436755,1499.9949505405395,50.0,0,3.401371996484436,250.0,0.0,-292.3302070391937,1799.9939406459887,-6.5960596764896415,0.0,0.0,526192.601338336,0,1240.308383376957,-4334.287010203308,144.33756729740645,134.68673389280397,-4334.287010203308,134.68673389280397,900000.0,11272.657587257783,1,170817.92116672936,58465.27786712911,55790.48222581119,58749.827417501794,173168.89845639604,1,1,1,0,1,0,525985.1014018225,0,1,900000.0,-4496.696539077491,0,1,1.0,0,1.0,0.0,1,1,0,525684.822252487,504657.42936238745,1,600000.0,400000.0,0,0.36339434512542307
31.45,diagnostic,21.400231704114802,21.400231704114802,21.400231704114802,21.400231704114802,-25797.676284730085,133.3497427270392,136.31169182974477,24999.915842342343,50.0,1,0.21039414412436755,24999.91584234234,50.0,1,1,0,0.21039414412436755,24999.91584234234,1,0.21039414411243934,1499.9949505405398,50.0,0,3.4013719963069073,250.0,0.0,-292.405372426621,1799.993940646203,-7.258969774012689,0.0,0.0,526327.8985803141,0,1240.494259457312,-4356.561921128775,144.33756729740645,134.01816782959702,-4356.561921128775,134.01816782959702,900000.0,11136.378176126853,1,168525.6196193312,58749.827417501794,56081.90496680453,59037.03444081557,170817.92116672936,1,1,1,0,1,0,526192.601338336,0,1,900000.0,-4518.485856666564,0,1,1.0,0,1.0,0.0,1,1,0,525985.1014018225,504945.6973457496,1,600000.0,400000.0,0,0.36414570951611847
31.5,diagnostic,21.292456824959434,21.292456824959434,21.292456824959434,21.292456824959434,-25930.25655455847,132.68143656551177,135.64254610364537,24999.91584234235,50.0,1,0.21039414411243934,24999.915842342343,50.0,1,1,0,0.21039414411243934,24999.915842342343,1,0.21039414410145818,1499.9949505405402,50.0,0,3.4013719961432383,250.0,0.0,-292.44919311282297,1799.9939406464005,-7.924974315331322,0.0,0.0,526406.7755500104,0,1240.575813020093,-4378.68734691639,144.33756729740645,133.3497427270392,-4378.68734691639,133.3497427270392,900000.0,11002.323715269915,1,166288.65138693745,59037.03444081557,56370.122944692324,59326.94703723473,168525.6196193312,1,1,1,0,1,0,526327.8985803141,0,1,900000.0,-4540.477253368755,0,1,1.0,0,1.0,0.0,1,1,0,526192.601338336,505144.8972848026,1,600000.0,400000.0,0,0.36489738358946794
31.55,diagnostic,21.184696244476545,21.184696244476545,21.184696244476545,21.184696244476545,-26061.947088846355,132.0132323147485,134.97361062263735,24999.915842342354,50.0,1,0.21039414410145818,24999.91584234235,50.0,1,1,0,0.21039414410145818,24999.91584234235,1,0.2103941440913343,1499.9949505405405,50.0,0,3.4013719959934283,250.0,0.0,-292.4684195408475,1799.9939406465817,-8.594127741872514,0.0,0.0,526441.3830040077,0,1240.5751627310804,-4400.7401505351245,144.33756729740645,132.68143656551177,-4400.7401505351245,132.68143656551177,900000.0,10869.74344544153,1,164102.86819359096,59326.94703723473,56656.40671488337,59619.61607208281,166288.65138693745,1,1,1,0,1,0,526406.7755500104,0,1,900000.0,-4562.6740327243215,0,1,1.0,0,1.0,0.0,1,1,0,526327.8985803141,505274.78263710154,1,600000.0,400000.0,0,0.36564926125926245
31.6,diagnostic,21.07694828627944,21.07694828627944,21.07694828627944,21.07694828627944,-26193.20537598506,131.34511671575459,134.30485874835887,24999.915842342358,50.0,1,0.2103941440913343,24999.915842342354,50.0,1,1,0,0.2103941440913343,24999.915842342354,1,0.21039414408206775,1499.994950540541,50.0,0,3.4013719958552335,250.0,0.0,-292.46826623378524,1799.9939406467483,-9.266493144705956,0.0,0.0,526441.1070522735,0,1240.5094450631454,-4422.780836559326,144.33756729740645,132.0132323147485,-4422.780836559326,132.0132323147485,900000.0,10738.052911153649,1,161963.67610988364,59619.61607208281,56941.75081735882,59915.09365744722,164102.86819359096,1,1,1,0,1,0,526441.3830040077,0,1,900000.0,-4585.079912151878,0,1,1.0,0,1.0,0.0,1,1,0,526406.7755500104,505350.50452801,1,600000.0,400000.0,0,0.366401259670481
31.65,diagnostic,20.969211626830923,20.969211626830923,20.969211626830923,20.969211626830923,-26324.39153920111,130.67707937493253,133.63626664565228,24999.915842342365,50.0,1,0.21039414408206775,24999.915842342358,50.0,1,1,0,0.21039414408206775,24999.915842342358,1,0.21039414407351958,1499.9949505405411,50.0,0,3.40137199572839,250.0,0.0,-292.4527731520196,1799.9939406469014,-9.942137819739584,0.0,0.0,526413.219599018,0,1240.391970571373,-4444.857314874689,144.33756729740645,131.34511671575459,-4444.857314874689,131.34511671575459,900000.0,10606.794624014943,1,159866.29062279046,59915.09365744722,57226.93812869806,60213.4323143983,161963.67610988364,1,1,1,0,1,0,526441.1070522735,0,1,900000.0,-4607.698822775217,0,1,1.0,0,1.0,0.0,1,1,0,526441.3830040077,505383.7276838474,1,600000.0,400000.0,0,0.36715331384513616
31.7,diagnostic,20.861485213183002,20.861485213183002,20.861485213183002,20.861485213183002,-26455.79073813415,130.00911208635173,132.96781356500207,24999.91584234237,50.0,1,0.21039414407351958,24999.915842342365,50.0,1,1,0,0.21039414407351958,24999.915842342365,1,0.2103941440656736,1499.9949505405414,50.0,0,3.401371995611974,250.0,0.0,-292.42507828757607,1799.993940647042,-10.621130663455475,0.0,0.0,526363.3690108738,0,1240.2331006793695,-4467.007764068573,144.33756729740645,130.67707937493253,-4467.007764068573,130.67707937493253,900000.0,10475.608460798894,1,157805.91447424272,60213.4323143983,57512.588561161196,60514.68455926242,159866.29062279046,1,1,1,0,1,0,526413.219599018,0,1,900000.0,-4630.534792074214,0,1,1.0,0,1.0,0.0,1,1,0,526441.1070522735,505383.4627701825,1,600000.0,400000.0,0,0.36790537260891837
31.75,diagnostic,20.75376820072522,20.75376820072522,20.75376820072522,20.75376820072522,-26587.63021173615,129.34120832173463,132.29948177827734,24999.915842342372,50.0,1,0.2103941440656736,24999.91584234237,50.0,1,1,0,0.2103941440656736,24999.91584234237,1,0.2103941440584726,1499.9949505405418,50.0,0,3.4013719955046646,250.0,0.0,-292.3876243683836,1799.9939406471717,-11.30354073776386,0.0,0.0,526295.9521833118,0,1240.0409157548938,-4489.262820748231,144.33756729740645,130.00911208635173,-4489.262820748231,130.00911208635173,900000.0,10344.20926186585,1,155777.85883878724,60514.68455926242,57799.19611246989,60818.90274736131,157805.91447424272,1,1,1,0,1,0,526363.3690108738,0,1,900000.0,-4653.591879136966,0,1,1.0,0,1.0,0.0,1,1,0,526413.219599018,505356.69081505726,1,600000.0,400000.0,0,0.36865739547798176
31.8,diagnostic,20.64605990582396,20.64605990582396,20.64605990582396,20.64605990582396,-26720.09230909347,128.67336284449635,131.6312563354911,24999.915842342372,50.0,1,0.2103941440584726,24999.915842342372,50.0,1,1,0,0.2103941440584726,24999.915842342372,1,0.21039414405183493,1499.994950540542,50.0,0,3.4013719954060666,250.0,0.0,-292.3423163585426,1799.9939406472906,-11.989436563101556,0.0,0.0,526214.39804017,0,1239.821726435586,-4511.647261252949,144.33756729740645,129.34120832173463,-4511.647261252949,129.34120832173463,900000.0,10212.369788263853,1,153777.62305334475,60818.90274736131,58087.15719368146,61126.139067514865,155777.85883878724,1,1,1,0,1,0,526295.9521833118,0,1,900000.0,-4676.874142684932,0,1,1.0,0,1.0,0.0,1,1,0,526363.3690108738,505308.83425043884,1,600000.0,400000.0,0,0.36940935026950966
31.85,diagnostic,20.538359769610842,20.538359769610842,20.538359769610842,20.538359769610842,-26853.324498977552,128.00557141610855,130.96312474372712,24999.915842342376,50.0,1,0.21039414405183493,24999.915842342372,50.0,1,1,0,0.21039414405183493,24999.915842342372,1,0.2103941440457361,1499.9949505405423,50.0,0,3.4013719953153885,250.0,0.0,-292.2906420044664,1799.9939406474004,-12.678885853049756,0.0,0.0,526121.384515978,0,1239.5804665838145,-4534.18129898678,144.33756729740645,128.67336284449635,-4534.18129898678,128.67336284449635,900000.0,10079.90769090653,1,151800.9441746438,61126.139067514865,58376.792389081624,61436.44561993507,153777.62305334475,1,1,1,0,1,0,526214.39804017,0,1,900000.0,-4700.385628996338,0,1,1.0,0,1.0,0.0,1,1,0,526295.9521833118,505244.1140959793,1,600000.0,400000.0,0,0.3701612112607471
31.9,diagnostic,20.430667330166806,20.430667330166806,20.430667330166806,20.430667330166806,-26987.447091569316,127.33783057158723,130.29507662713587,24999.91584234238,50.0,1,0.2103941440457361,24999.915842342376,50.0,1,1,0,0.2103941440457361,24999.915842342376,1,0.2103941440401271,1499.9949505405423,50.0,0,3.4013719952319694,250.0,0.0,-292.23376447483383,1799.9939406475014,-13.371955506411634,0.0,0.0,526019.0053073099,0,1239.3209963899494,-4556.881589145363,144.33756729740645,128.00557141610855,-4556.881589145363,128.00557141610855,900000.0,9946.675501022453,1,149843.82473316064,61436.44561993507,58668.36324254199,61749.8745357821,151800.9441746438,1,1,1,0,1,0,526121.384515978,0,1,900000.0,-4724.130371481324,0,1,1.0,0,1.0,0.0,1,1,0,526214.39804017,505165.82211856317,1,600000.0,400000.0,0,0.370912957765682
31.95,diagnostic,20.32298220106391,20.32298220106391,20.32298220106391,20.32298220106391,-27122.5592185932,126.6701374470342,129.62710340045825,24999.915842342383,50.0,1,0.2103941440401271,24999.91584234238,50.0,1,1,0,0.2103941440401271,24999.91584234238,1,0.21039414403496717,1499.9949505405425,50.0,0,3.401371995154887,250.0,0.0,-292.1725938178373,1799.9939406475942,-14.068711740651546,0.0,0.0,525908.8984953979,0,1239.0463369432846,-4579.762009597977,144.33756729740645,127.33783057158723,-4579.762009597977,127.33783057158723,900000.0,9812.552908430684,1,147902.5448980783,61749.8745357821,58962.085257811304,62066.47811322522,149843.82473316064,1,1,1,0,1,0,526019.0053073099,0,1,900000.0,-4748.112396701971,0,1,1.0,0,1.0,0.0,1,1,0,526121.384515978,505076.5291353389,1,600000.0,400000.0,0,0.3716645730312081
32.0,diagnostic,20.21530405474678,20.21530405474678,20.21530405474678,20.21530405474678,-27258.74348112716,126.00248964659623,128.959197972298,24999.915842342383,50.0,1,0.21039414403496717,24999.915842342383,50.0,1,1,0,0.21039414403496717,24999.915842342383,1,0.2103941440301992,1499.9949505405427,50.0,0,3.4013719950842716,250.0,0.0,-292.107842261784,1799.9939406476794,-14.769220294903368,0.0,0.0,525792.3460868794,0,1238.7588523002917,-4602.834269749264,144.33756729740645,126.6701374470342,-4602.834269749264,126.6701374470342,900000.0,9677.4407814068,1,145973.6636654855,62066.47811322522,59258.13800245035,62386.308955435175,147902.5448980783,1,1,1,0,1,0,525908.8984953979,0,1,900000.0,-4772.335733612193,0,1,1.0,0,1.0,0.0,1,1,0,526019.0053073099,504978.2450950175,1,600000.0,400000.0,0,0.3724160433786772
32.05,diagnostic,20.107632609616548,20.107632609616548,20.107632609616548,20.107632609616548,-27396.069573547622,125.33488513943004,128.29135448464996,24999.915842342387,50.0,1,0.2103941440301992,24999.915842342383,50.0,1,1,0,0.2103941440301992,24999.915842342383,1,0.21039414402583123,1499.994950540543,50.0,0,3.4013719950193315,250.0,0.0,-292.0400671380781,1799.9939406477579,-15.473546659370854,0.0,0.0,525670.3512749049,0,1238.4603911690538,-4626.108386659835,144.33756729740645,126.00248964659623,-4626.108386659835,126.00248964659623,900000.0,9541.256518872839,1,144054.01248668495,62386.308955435175,59556.67298597309,62709.420102599484,145973.6636654855,1,1,1,0,1,0,525792.3460868794,0,1,900000.0,-4796.804424073186,0,1,1.0,0,1.0,0.0,1,1,0,525908.8984953979,504872.54255558195,1,600000.0,400000.0,0,0.3731673575346438
32.1,diagnostic,19.99996761995998,19.99996761995998,19.99996761995998,19.99996761995998,-27534.597117399335,124.6673221796226,127.62356808960713,24999.915842342387,50.0,1,0.21039414402583123,24999.915842342387,50.0,1,1,0,0.21039414402583123,24999.915842342387,1,0.21039414402181433,1499.994950540543,50.0,0,3.4013719949596712,250.0,0.0,-291.9697042836311,1799.99394064783,-16.18175630620851,0.0,0.0,525543.6985632747,0,1238.1523974190904,-4649.593058353918,144.33756729740645,125.33488513943004,-4649.593058353918,125.33488513943004,900000.0,9403.930426452378,1,142140.6838595332,62709.420102599484,59857.81982043333,63035.86515416153,144054.01248668495,1,1,1,0,1,0,525670.3512749049,0,1,900000.0,-4821.522533518176,0,1,1.0,0,1.0,0.0,1,1,0,525792.3460868794,504760.6522434042,1,600000.0,400000.0,0,0.37391850610796906
32.15,diagnostic,19.89230886807421,19.89230886807421,19.89230886807421,19.89230886807421,-27674.377883322522,123.99979924375187,126.95583476115323,24999.91584234239,50.0,1,0.21039414402181433,24999.915842342387,50.0,1,1,0,0.21039414402181433,24999.915842342387,1,0.21039414401812398,1499.9949505405432,50.0,0,3.4013719949046313,250.0,0.0,-291.89709409379174,1799.9939406478964,-16.89391490845195,0.0,0.0,525413.0006615539,0,1237.8359964479196,-4673.2959572291165,144.33756729740645,124.6673221796226,-4673.2959572291165,124.6673221796226,900000.0,9265.402882600669,1,140231.0167360333,63035.86515416153,60161.691050701134,63365.69837995057,142140.6838595332,1,1,1,0,1,0,525543.6985632747,0,1,900000.0,-4846.494161155202,0,1,1.0,0,1.0,0.0,1,1,0,525670.3512749049,504643.5372239087,1,600000.0,400000.0,0,0.374669481180478
32.2,diagnostic,19.784656158092034,19.784656158092034,19.784656158092034,19.784656158092034,-27815.4575374277,123.3323149820601,126.2881511385021,24999.91584234239,50.0,1,0.21039414401812398,24999.91584234239,50.0,1,1,0,0.21039414401812398,24999.91584234239,1,0.21039414401471945,1499.9949505405432,50.0,0,3.4013719948542107,250.0,0.0,-291.8225018834483,1799.9939406479573,-17.610088540635477,0.0,0.0,525278.7351349341,0,1237.5120627961028,-4697.223961192572,144.33756729740645,123.99979924375187,-4697.223961192572,123.99979924375187,900000.0,9125.62211667748,1,138322.5800972527,63365.69837995057,60468.38595092979,63698.97482028633,140231.0167360333,1,1,1,0,1,0,525413.0006615539,0,1,900000.0,-4871.723449414367,0,1,1.0,0,1.0,0.0,1,1,0,525543.6985632747,504521.9506207437,1,600000.0,400000.0,0,0.3754202759859558
