time,v_train,Ptraction,Pregen,Fregen,Fmechanical,Pdc,Usc,SOCsc,Esc_kJ,Eregen_kJ,traction_command,service_brake_request
40.9,0.54737685693884,0,63231.9779213384,75975.7029266429,4024.31955702596,-63231.9779213384,713.95998896323,0.463819403286385,30584.3319504225,3820.59029767575,0,1
41,0.449496157837279,0,55872.6055494323,75975.7234722433,4024.29707335705,-55872.6055494323,714.039083100059,0.464021093204238,30591.1087316624,3827.72034104247,0,1
41.1,0.351616403764051,0,48513.3407737982,75975.7420799363,4024.27652775669,-48513.3407737982,714.109923862599,0.464201755998299,30597.1790015428,3834.14386660263,0,1
41.2,0.253737409579574,0,41154.1702360877,75975.7587498683,4024.25792006371,-41154.1702360877,714.172513842367,0.464361392014154,30602.5427716756,3839.86088660923,0,1
41.3,0.155858990150553,0,33795.0805786498,75975.7734821712,4024.24125013166,-33795.0805786498,714.226855329009,0.464500001559222,30607.2000523899,3844.87141203274,0,1
41.4,0.0579809603485809,0,26436.0584444364,75975.786276962,4024.22651782881,-26436.0584444364,714.272950310693,0.464617584902754,30611.1508527325,3849.17545256122,0,1
41.5,0,0,19077.0904769071,75975.7971343431,4024.21372303805,-19077.0904769071,714.310800474463,0.464714142275836,30614.3951804681,3852.77301660032,0,1
41.6,0,0,11718.1633199351,75975.8060544023,4024.20286565693,-11718.1633199351,714.340407206522,0.464789673871391,30616.9330420788,3855.66411127343,0,1
41.7,0,-0,4359.26361771223,75975.8130372129,4024.19394559765,-4359.26361771223,714.361771592477,0.464844179844183,30618.7644427645,3857.84874242166,0,1
41.8,0,-0,0,76080.1864714799,4024.18696278713,-0,714.374894417528,0.464877660310811,30619.8893864433,3859.3269146039,0,1
41.9,0,-0,0,37888.4176739842,3919.81352852011,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.09863109691,0,1
42,0,-0,0,18944.2088369921,42111.5823260158,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
42.1,0,-0,0,9472.10441849606,61055.7911630079,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
42.2,0,-0,0,4736.05220924803,70527.895581504,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
42.3,0,-0,0,2368.02610462401,75263.947790752,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
42.4,0,-0,0,1184.01305231201,77631.973895376,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
42.5,0,-0,0,592.006526156003,78815.986947688,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
42.6,0,-0,0,296.003263078002,79407.993473844,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
42.7,0,-0,0,148.001631539001,79703.996736922,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
42.8,0,-0,0,74.0008157695004,79851.998368461,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
42.9,0,-0,0,37.0004078847502,79925.9991842305,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
43,0,-0,0,18.5002039423751,79962.9995921152,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
43.1,0,-0,0,9.25010197118755,79981.4997960576,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
43.2,0,-0,0,4.62505098559378,79990.7498980288,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
43.3,0,-0,0,2.31252549279689,79995.3749490144,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
43.4,0,-0,0,1.15626274639844,79997.6874745072,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
43.5,0,-0,0,0.578131373199222,79998.8437372536,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
43.6,0,-0,0,0.289065686599611,79999.4218686268,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
43.7,0,-0,0,0.144532843299806,79999.7109343134,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
43.8,0,-0,0,0.0722664216499028,79999.8554671567,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
43.9,0,-0,0,0.0361332108249514,79999.9277335784,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
44,0,-0,0,0.0180666054124757,79999.9638667892,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
44.1,0,-0,0,0.00903330270623785,79999.9819333946,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
44.2,0,-0,0,0.00451665135311892,79999.9909666973,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
44.3,0,-0,0,0.00225832567655946,79999.9954833486,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
44.4,0,-0,0,0.00112916283827973,79999.9977416743,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
44.5,0,-0,0,0.000564581419139865,79999.9988708372,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
44.6,0,-0,0,0.000282290709569933,79999.9994354186,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
44.7,0,-0,0,0.000141145354784966,79999.9997177093,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
44.8,0,-0,0,7.05726773924832e-05,79999.9998588546,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
44.9,0,-0,0,3.52863386962416e-05,79999.9999294273,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,1
45,0,-0,0,1.76431693481208e-05,79999.9999647137,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
45.1,0,-0,0,8.8215846740604e-06,79999.9999823569,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
45.2,0,-0,0,4.4107923370302e-06,23999.9999911784,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
45.3,0,-0,0,2.2053961685151e-06,23999.9999955892,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
45.4,0,-0,0,1.10269808425755e-06,23999.9999977946,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
45.5,0,-0,0,5.51349042128775e-07,23999.9999988973,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
45.6,0,-0,0,2.75674521064387e-07,23999.9999994486,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
45.7,0,-0,0,1.37837260532194e-07,23999.9999997243,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
45.8,0,-0,0,6.89186302660968e-08,23999.9999998622,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
45.9,0,-0,0,3.44593151330484e-08,23999.9999999311,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
46,0,-0,0,1.72296575665242e-08,23999.9999999655,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
46.1,0,-0,0,8.61482878326211e-09,23999.9999999828,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
46.2,0,-0,0,4.30741439163105e-09,23999.9999999914,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
46.3,0,-0,0,2.15370719581553e-09,23999.9999999957,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
46.4,0,-0,0,1.07685359790776e-09,23999.9999999978,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
46.5,0,-0,0,5.38426798953882e-10,23999.9999999989,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
46.6,0,-0,0,2.69213399476941e-10,23999.9999999995,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
46.7,0,-0,0,1.3460669973847e-10,23999.9999999997,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
46.8,0,-0,0,6.73033498692352e-11,23999.9999999999,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
46.9,0,-0,0,3.36516749346176e-11,23999.9999999999,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
47,0,-0,0,1.68258374673088e-11,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
47.1,0,-0,0,8.4129187336544e-12,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
47.2,0,-0,0,4.2064593668272e-12,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
47.3,0,-0,0,2.1032296834136e-12,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
47.4,0,-0,0,1.0516148417068e-12,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
47.5,0,-0,0,5.258074208534e-13,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
47.6,0,-0,0,2.629037104267e-13,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
47.7,0,-0,0,1.3145185521335e-13,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
47.8,0,-0,0,6.5725927606675e-14,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
47.9,0,-0,0,3.28629638033375e-14,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
48,0,-0,0,1.64314819016688e-14,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
48.1,0,-0,0,8.21574095083438e-15,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
48.2,0,-0,0,4.10787047541719e-15,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
48.3,0,-0,0,2.05393523770859e-15,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
48.4,0,-0,0,1.0269676188543e-15,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
48.5,0,-0,0,5.13483809427148e-16,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
48.6,0,-0,0,2.56741904713574e-16,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
48.7,0,-0,0,1.28370952356787e-16,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
48.8,0,-0,0,6.41854761783936e-17,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
48.9,0,-0,0,3.20927380891968e-17,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
49,0,-0,0,1.60463690445984e-17,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
49.1,0,-0,0,8.02318452229919e-18,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
49.2,0,-0,0,4.0115922611496e-18,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
49.3,0,-0,0,2.0057961305748e-18,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
49.4,0,-0,0,1.0028980652874e-18,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
49.5,0,-0,0,5.014490326437e-19,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
49.6,0,-0,0,2.5072451632185e-19,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
49.7,0,-0,0,1.25362258160925e-19,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
49.8,0,-0,0,6.26811290804625e-20,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
49.9,0,-0,0,3.13405645402312e-20,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
50,0,-0,0,1.56702822701156e-20,24000,-0,714.379776166601,0.464890115349719,30620.3078757506,3860.30787575056,0,0.3
